Linear Regression,Non-Linear Regression 1,Non-Linear Regression 2
-1184.9706236239522,-1032.3286056518555,-1092.9853016831994
-1405.4780746359495,-1179.3208122253418,-1417.6459326037111
-1424.0203922530068,-1197.7171897888184,-1437.8665323551554
-1440.1846686805548,-1093.153953552246,-1618.86960422204
-1065.2627423754575,-626.0061264038086,-1475.1433213823896
-838.9001907403635,-491.6954040527344,-1262.6876386814781
-961.1186581774103,-643.8016891479492,-1495.749238429445
-1287.251357662059,-1087.1386528015137,-1834.186840684584
-1062.2487415904247,-784.6212387084961,-1561.0931828231953
-1191.2827639698407,-944.666862487793,-1730.147941667618
-1067.8828021913123,-787.1818542480469,-1645.6144482220259
-981.9964847079478,-703.4397125244141,-1568.524373287909
-873.0519196594961,-581.517219543457,-1502.1885308592146
-941.1742320229904,-668.2491302490234,-1648.6440858497915
-884.0659615153971,-609.0688705444336,-1587.2224744906443
-650.0399653735703,-382.0323944091797,-1373.1733691186625
-514.1679670123863,-268.3424949645996,-1204.9425887159746
-871.77447472387,-613.5964393615723,-1432.162731396154
-1201.9813254472324,-1058.3782196044922,-1595.2315806367874
-1367.2711482048633,-1331.026554107666,-1592.66286451143
-1569.99910020059,-1652.7915000915527,-1713.9508329813273
-1537.1942884600296,-1616.4851188659668,-1598.7627982902263
-1379.0310371269309,-1375.0147819519043,-1432.5222474230984
-1690.7364693422878,-1853.0988693237305,-1714.5303882030773
-1349.0779509848808,-1329.6747207641602,-1288.3623031907207
-959.1913839344975,-850.0814437866211,-782.648493376726
-895.927323059797,-803.4467697143555,-687.0307390947486
-728.3972033218768,-629.3177604675293,-626.8111236429249
-996.31629053011,-733.8094711303711,-1121.309315195104
-972.0218201685478,-748.3005523681641,-1295.447230620385
-1123.0135276835279,-955.1525115966797,-1566.4374465109127
-815.6560805805722,-586.7242813110352,-1313.2746931497247
-784.3205640918104,-551.7768859863281,-1268.61436725607
-630.1634750260707,-388.6127471923828,-1153.4050737462298
-772.3290823256874,-507.66706466674805,-1331.406585732894
-583.0023508453585,-340.08264541625977,-1171.5628338191673
-487.721776659251,-263.6289596557617,-1134.7256772816543
-471.54788009442217,-256.8483352661133,-1216.6094593972796
-554.0650105414447,-334.6109390258789,-1316.6943572251128
-536.5646016723211,-334.5608711242676,-1367.7057051986258
-680.0485222828145,-461.1396789550781,-1420.4467569164688
-458.24509799182704,-280.5662155151367,-1001.822409126981
-798.3731360287136,-602.9105186462402,-1164.6802872859332
-726.2289736631685,-547.2922325134277,-914.0801537227733
-906.1606054348991,-683.441162109375,-1014.8508808639804
-980.26897112675,-745.6541061401367,-1052.0347288106316
-1024.6109107079242,-734.410285949707,-1058.4182046478506
-1000.4699117621687,-784.8715782165527,-1010.3103003521067
-988.7491681101577,-791.4090156555176,-998.6631265726362
-1079.4059789800344,-847.2490310668945,-1176.378064742207
-661.611404123274,-440.1683807373047,-749.9713789387315
95.29805437097586,-414.426326751709,-38.111446406249456
-281.21198247553724,-195.55091857910156,-726.984567712684
-231.23736309438934,-158.77962112426758,-656.8064301954687
-149.61014141331026,-50.76885223388672,-770.7735814428307
-190.96465703693204,-46.96369171142578,-938.8537745687988
-102.60711388820584,-8.454322814941406,-823.794254881103
-169.961399039175,-48.32267761230469,-887.881605476416
-435.7734212753166,-222.15843200683594,-1132.5768326444334
-380.6681964917285,-142.50755310058594,-1021.3169243304565
-370.0994742173868,-103.88374328613281,-972.3779680737346
-321.32015798074264,-226.00650787353516,-794.8334751756562
-358.6414427143761,-292.1605110168457,-804.5219330503866
-177.61587709627543,-224.761962890625,-611.7250063878039
-319.2070409440397,-196.83837890625,-743.9864156310928
-125.17564455219409,-311.40804290771484,-206.25624364109677
-147.1684424005504,-435.8983039855957,72.49017337213867
-281.9719180095553,-519.7048187255859,114.59266275348253
-175.40077498506867,-435.8553886413574,319.58405787634024
-280.2551979656261,-532.3505401611328,283.32685529297805
-441.3257100826088,-670.5594062805176,63.23054455607996
-289.30487139364897,-583.0478668212891,228.4565012347658
-227.28342947319686,-458.88662338256836,278.93946326662063
200.96832220639826,-158.77246856689453,628.0469979389309
237.85525384029228,-217.35191345214844,686.490633857374
4.330802029650662,-163.55037689208984,-106.21409756985715
-30.272505390692654,-2.3031234741210938,-634.812910924961
10.643474155370685,-16.994476318359375,-620.5345757641412
-64.71357406306593,1.0657310485839844,-849.9953038240471
-281.081537230494,-83.49180221557617,-1106.2124915465408
-335.56704282371135,-122.50900268554688,-1157.9083841703255
-270.0985244055525,-105.78632354736328,-1070.6462641995784
-403.5871933112777,-187.72602081298828,-1201.8594320380266
-341.32550074844346,-88.72747421264648,-1054.8676189819694
-293.23627352134093,-57.33489990234375,-926.2508281329167
-142.25168533003762,31.256675720214844,-790.9431092988532
-33.02219448380165,82.43322372436523,-689.8203276468047
-73.81738661562429,56.41937255859375,-754.5329561355694
-455.54750257645946,-256.44779205322266,-1217.9078615443314
-381.0576041966794,-255.36060333251953,-848.4269702478092
-517.861266758424,-489.89295959472656,-697.689965239687
-384.18235992198066,-411.65828704833984,-386.7779237160453
-545.1634136941365,-643.4226036071777,-318.12785296453353
-610.1395461477417,-696.108341217041,-338.0263425883852
-776.5078809541915,-863.8143539428711,-461.09347392427355
-841.5651278451213,-875.0152587890625,-557.8159912727834
-869.0670496534543,-877.0608901977539,-657.6257823773911
-1215.84706644482,-1216.4497375488281,-1218.9424451402333
-1086.5604385310407,-1078.6914825439453,-1077.8986498252275
-899.1573622775492,-819.1466331481934,-974.4691940762941
-818.2938051458584,-684.4425201416016,-1205.571994763722
-756.6003429876172,-655.1742553710938,-1116.719771020191
-553.9934876291768,-425.4913330078125,-976.497970243478
-706.0310410555069,-297.5034713745117,-1378.3402974410399
-570.4536245948877,-343.8091278076172,-1154.7110466480208
-38.052436041666745,1.1014938354492188,-528.5192639807906
-664.8435593705166,-429.074764251709,-1200.7909217951692
-754.5124276284945,-549.9601364135742,-1257.16351366179
-733.8850851172459,-564.115047454834,-1241.3976856234306
-950.0346859554594,-808.0244064331055,-1428.6517794890472
-926.6463493351685,-793.9910888671875,-1405.501558193915
-1064.674551838872,-952.2342681884766,-1593.9191289526457
-1184.3301272095907,-1083.691120147705,-1701.5701773201113
-1227.8477613737246,-1201.4365196228027,-1497.195806433766
-722.3362464487908,-734.9967956542969,-776.4702474929715
-865.199829620232,-947.1559524536133,-690.3938414225927
-1299.3079669434735,-1379.2705535888672,-1004.7083592173991
-1215.1980834657388,-1266.2029266357422,-748.9143616082077
-678.872788813548,-742.2351837158203,-68.94200213242733
-1518.6080151424885,-1653.742790222168,-1052.8407513611928
-1710.0369990445156,-1947.927474975586,-1325.1459443287545
-2051.3023688546714,-2370.4004287719727,-1852.2616107131962
-2129.380991285618,-2533.3499908447266,-1914.9445307446958
-1790.6039558502266,-2091.958522796631,-1676.7789982626884
-1986.6625404722768,-2296.5431213378906,-2136.880749178169
-1939.2525386141215,-2234.773635864258,-2078.494762091175
-2033.730439374028,-2319.3740844726562,-2200.3216925418983
-2114.74577443331,-2442.5768852233887,-2348.8117437517108
-2669.9345801335044,-3102.121353149414,-2890.3684303126593
-2878.733821555003,-3387.9518508911133,-3138.365566936347
-3189.450232958704,-3746.495246887207,-3548.3103288938364
-3129.5433053502975,-3621.997833251953,-3453.437603505207
-2803.4571394671434,-3256.3233375549316,-3192.796707539195
-2632.7633556196,-2889.561653137207,-3010.8141839165996
-2205.195643423802,-2333.521842956543,-2521.9636373814856
-2113.5878406166034,-2144.0792083740234,-2377.375243642985
-1987.467872412699,-1781.3515663146973,-2094.86787735826
-1518.7474377258209,-1297.2021102905273,-1505.8656285960456
-1656.9886357847056,-1324.0742683410645,-1482.601839335464
-1748.8907334557728,-1404.8409461975098,-1501.644638170266
-1571.381934136815,-1258.0633163452148,-1177.2524607393755
-1394.2459935516188,-1138.2579803466797,-904.8630584812679
-1246.4451818909074,-975.0938415527344,-734.2204922090727
-1038.5908932409948,-767.0044898986816,-435.0128275359373
-1235.2786638694752,-905.1275253295898,-629.9414056865224
-501.85772752448906,-402.2026062011719,131.50912723869976
-155.22120765108932,-308.5756301879883,537.9774868100993
352.710197784854,-6.401538848876953,835.6809477258602
244.4667063399052,20.606517791748047,233.53274371020305
-472.565579116408,-604.7916412353516,-428.53714494613234
-993.7659669395275,-677.4044036865234,-1177.226203508962
-758.1494718365789,-470.3807830810547,-1096.1833429144358
-611.0782062014492,-389.3709182739258,-972.7428475930515
-462.8550236757146,-257.3990821838379,-925.7540721333504
-609.5992151458803,-348.3152389526367,-1243.7987482092753
-583.1848511285975,-348.1292724609375,-1267.4585604525414
-601.8069355197806,-380.0368309020996,-1314.0118249663083
-626.4724220997447,-417.938232421875,-1368.9594656887232
-924.8205374722719,-723.4668731689453,-1697.9559492493097
-923.0093342643902,-725.1119613647461,-1692.109292393761
-1078.920683366158,-873.2771873474121,-1813.3822725046334
-1487.3001830022868,-1198.890209197998,-2129.097581790194
-1082.7035306819366,-629.432201385498,-1695.2901676214506
-579.6897442338527,-256.2904357910156,-992.8722055729281
-1058.1760114465567,-737.1139526367188,-1200.9213759922268
-825.4454415002712,-520.7061767578125,-897.8027909027446
-1125.6610075849067,-749.8741149902344,-1267.9866262446776
-1764.2462901243202,-1550.6601333618164,-1887.2668029282354
-2383.6512013133806,-2688.274383544922,-2502.0527985231383
-2860.433738337387,-3143.2127952575684,-3045.271208412348
-2637.1735059495404,-3044.8079109191895,-2776.991853771082
-1901.921777171415,-2095.828056335449,-2070.1856039484924
-1535.0990133259852,-1568.756103515625,-1888.7205631356524
-1270.122998142591,-1292.4957275390625,-1564.8463799628294
-1620.81679682702,-1726.4842987060547,-1989.2412603003484
-2205.6777671634904,-2477.9605865478516,-2513.0988687100516
-2244.103191470222,-2551.3815879821777,-2559.3927899592168
-2022.4336368041868,-2259.1209411621094,-2387.694848016778
-1880.2099718923128,-2032.942771911621,-2365.091211202808
-2173.897727282937,-2427.377700805664,-2695.2918325704245
-2651.474426769106,-3042.454719543457,-3230.779561066079
-2997.6884623048595,-3451.7526626586914,-3582.8600608165216
-2867.139364344995,-3303.344249725342,-3448.129967927144
-3139.0312010785324,-3558.626174926758,-3744.2619313000564
-3498.0309473625093,-3937.0250701904297,-4182.909834290354
-3383.767872520028,-3800.539970397949,-3990.2684505899138
-3436.926540931627,-3869.190216064453,-3955.4992489620963
-3431.515250221407,-3934.149742126465,-3880.8148614786246
-3232.630729140871,-3782.3081016540527,-3651.782653235474
-3239.6199040750494,-3788.6595726013184,-3627.962584862078
-3190.686243121087,-3722.86319732666,-3547.91127436455
-3498.692409571947,-4048.933982849121,-3840.332764612841
-3511.446988594859,-4055.0708770751953,-3856.9711620851554
-3219.8223508699048,-3802.313804626465,-3533.0021057467115
-3109.624763240464,-3682.83748626709,-3415.6053028671286
-2841.4206143010547,-3354.5494079589844,-3186.661863496256
-2391.6256123604144,-2732.563018798828,-2824.7130315894256
-1988.5003570059473,-2198.495864868164,-2330.3939445975707
-1840.5184998813236,-2022.2210884094238,-2181.4838076051947
-1772.1567911453512,-1915.6408309936523,-2182.5865674728016
-2043.860459664848,-2276.744842529297,-2449.5488636488303
-1991.912264687411,-2170.093059539795,-2449.478339006714
-1834.747019186583,-1723.4086990356445,-2319.0029499836537
-1445.101561410772,-1253.4141540527344,-1894.9064286633275
-1072.7643884775348,-795.2427864074707,-1522.710403494611
-776.6727090231925,-460.1597785949707,-1394.9201479384642
-389.14090635998593,-125.24127960205078,-930.4768493799769
-386.31759267750147,-148.8947868347168,-911.8010447801528
62.048561223998824,33.6456298828125,-349.96444509459695
120.27038483804252,-252.49958038330078,23.90166826213195
70.91756778801256,-354.2804718017578,105.41701218713968
-410.1910869616149,-260.9753608703613,-695.633307062794
-982.5455103690182,-763.8645172119141,-1336.5622419165743
-1000.3627529622564,-657.1626663208008,-1350.4951491235668
-1145.6123353408987,-987.8253936767578,-1460.2222922072829
-1020.0064223499736,-1008.4819793701172,-1207.0226050336598
-404.03160510829196,-279.085636138916,-319.2899655699118
-442.8149157014411,-632.2503089904785,-353.2406348887695
-38.93343790668039,-42.12141036987305,-158.17006551434608
-59.34405786681325,-76.73978805541992,-441.5163959041035
-152.99695216095276,-205.95073699951172,-765.6319982780733
118.05682280617975,22.952556610107422,-360.40284514051115
172.15441970693078,-261.36159896850586,-656.4586379406226
-639.2335256279919,-389.3923759460449,-1304.9874109869916
-379.62618511374495,-190.35100936889648,-859.5020297964397
-156.41028809028262,-53.730010986328125,-608.6123120696087
124.56113024725384,-123.83222579956055,-431.87104081349673
161.48870191192594,-43.74504089355469,-443.8748885023459
-984.650894651134,-235.83412170410156,-1552.471879798159
-683.2242479003153,-8.425712585449219,-1286.376139628534
-90.4644577429567,31.571388244628906,-647.3852947515288
-819.9761629649383,-220.56341171264648,-1319.4302065532356
-1147.525243087386,-440.1254653930664,-1649.1335269753602
-1019.9645045920242,-408.66851806640625,-1467.5563361104928
-1055.0326861225312,-466.0606384277344,-1453.2400689461338
-1185.432341489046,-587.2821807861328,-1568.266050304888
-1241.441960254954,-645.2322006225586,-1620.4484194487081
-1516.7296640766465,-881.2236785888672,-1917.6413916279112
-1603.29395209611,-1054.7304153442383,-1945.003863497687
-1552.6319836367313,-964.4651412963867,-1917.5035607831549
-1426.3741366559232,-798.1610298156738,-1839.151980408228
-1548.4214596409204,-792.3245429992676,-2048.6191094736314
-1322.4760000369895,-588.5124206542969,-1803.1204585306323
-1088.5445182318067,-408.19644927978516,-1593.952053873625
-568.7154741908579,-128.23104858398438,-1136.5783400985513
-492.38554630406924,-42.02842712402344,-1152.5440146784135
-408.5442665534269,-62.62779235839844,-1141.7870740826381
-97.51705878208483,-36.978721618652344,-813.2069940248065
130.40354838291844,-63.4002685546875,-547.8548869004663
203.6781991027074,-1.9168853759765625,-475.01318982760756
9.563873344860276,135.67686080932617,-713.9501897265312
82.53539791143426,61.1114501953125,-685.5366545026368
115.62977390310579,73.3494758605957,-645.9743455261032
161.56983022480637,84.1212272644043,-597.8828874027141
-11.860076789168863,171.82588577270508,-776.8096431220484
-173.07285926436873,180.53054809570312,-932.1043913734308
-480.259106554502,-12.996196746826172,-1026.934112434931
-913.727379109905,-276.3175964355469,-1404.8779973313553
-987.3443072116243,-442.8863525390625,-1363.1995645576974
-1054.0103306337605,-547.4209785461426,-1381.3540741797833
