,ReguReg
1230,-4424.144303878839
1231,-4334.274932101573
1232,-4524.284036032485
1233,-4123.574028508102
1234,-4382.386192304599
1235,-4181.24318670806
1236,-4824.690963145744
1237,-4773.491147185708
1238,-4861.162380631628
1239,-5631.701030815071
1240,-4684.443145498323
1241,-4223.905380360721
1242,-4483.834282422666
1243,-3798.991700677262
1244,-2994.0336234066094
1245,-2624.6403914904968
1246,-2399.2897805193293
1247,-2073.388458442589
1248,-1965.1333099647748
1249,-1620.615249601191
1250,-1109.41472007575
1251,-960.4403341320817
1252,-808.6327374340477
1253,-688.3424461247964
1254,-364.6778965873062
1255,-433.5140598209343
1256,-1025.67486005884
1257,-744.0100890276557
1258,-658.8331191733596
1259,-477.92391805034526
1260,-307.3848625462676
1261,-405.29071505631475
1262,-685.2234849090329
1263,-558.0498786353775
1264,-115.4007561638606
1265,197.96922800881384
1266,-133.55635839165285
1267,-63.87329024317818
1268,-368.4711356315691
1269,-988.1092328320615
1270,-1233.2069945077994
1271,-1368.1658787400445
1272,-2487.5677410664675
1273,-1747.4218737243075
1274,-2667.9298318523715
1275,-3055.722078957811
1276,-3193.377595622057
1277,-3053.3829299766844
1278,-3030.6006470930793
1279,-3048.9101379640333
1280,-2765.998472455506
1281,-2098.763933153058
1282,-1766.7091024671647
1283,-1500.130270093158
1284,-1891.5454440668452
1285,-1892.6915516143342
1286,-1410.2401062933275
1287,-1304.0999073216612
1288,-1306.212838450248
1289,-258.20668396186437
1290,-561.7310971272341
1291,-924.0166912100312
1292,-1454.154509367955
1293,-1642.0608091248419
1294,-1696.3794768414925
1295,-1879.0129788321499
1296,-1643.043043321356
1297,-1683.0163788691054
1298,-1663.7630951747092
1299,-1978.5018019351862
1300,-2181.879826768657
1301,-2097.9296495728186
1302,-2286.0950348130923
1303,-2325.5149376061663
1304,-2429.2370788721655
1305,-2268.394859985943
1306,-1627.9550673289743
1307,-1785.1547693539999
1308,-1706.4643022123057
1309,-1575.8658230006317
1310,-1654.987650411221
1311,-1707.6564306528587
1312,-1726.7253061106944
1313,-1685.4334230029417
1314,-1456.2159292799088
1315,-2142.6201378778283
1316,-1013.4557581835013
1317,-2480.4270721766234
1318,-3979.827744028645
1319,-4380.009460092086
1320,-2910.080543444142
1321,-2661.8188419380103
1322,-2150.7207278558903
1323,-2721.5736065368924
1324,-2301.5512255395474
1325,-2267.309006205902
1326,-3363.543020903591
1327,-3363.543020903591
1328,-3363.543020903591
1329,-3363.543020903591
1330,-3267.2695717473525
1331,-2967.106279741769
1332,-3353.5859106791154
1333,-3367.350591236723
1334,-2519.175854950969
1335,-2036.013114084775
1336,-1454.1796665029365
1337,-936.7434471210854
1338,-391.2398290172746
1339,457.8586051810197
1340,749.8230544373398
1341,973.7572561176275
1342,1198.1106867704873
1343,1241.618281409668
1344,1206.9862327945596
1345,1262.342026845793
1346,1023.4503691102492
1347,1048.6155906465976
1348,-175.30778392805732
1349,-155.560559099652
1350,137.60373221125704
1351,389.79905732673245
1352,-157.28480325410771
1353,-388.1864138797939
1354,67.90302609428481
1355,475.0769676814638
1356,842.0254484838157
1357,702.2945972077435
1358,694.4463956111335
1359,974.0142377580783
1360,1118.185100268294
1361,1618.3939031983207
1362,1820.5569338352982
1363,1814.6992307403898
1364,1809.4316749628892
1365,1751.751758192987
1366,1718.4821451122855
1367,1770.286692220315
1368,1721.9142924456344
1369,1727.4181288276875
1370,1773.7339695626204
1371,1790.0700725282343
1372,1808.584791880103
1373,1748.368536387821
1374,1592.7097123838178
1375,1310.458809543632
1376,687.8093974630701
1377,486.74170388445503
1378,422.1036382226866
1379,420.8944823218474
1380,530.7398516313691
1381,678.1793232810764
1382,882.8890584061976
1383,1051.7430792924756
1384,1583.8800327837444
1385,1850.2069885744595
1386,1630.127518645934
1387,1537.250512969706
1388,1401.9330399211715
1389,1660.1076390302248
1390,1609.821335519547
1391,1507.9564411608321
1392,1507.3869945969175
1393,1792.334720030077
1394,1592.9418249226385
1395,1784.9957040305862
1396,1667.7265759105123
1397,1680.2403854891927
1398,1662.6398849779666
1399,1779.9587162111018
1400,1110.462343106615
1401,586.9253178854296
1402,624.9552745820768
1403,297.4436134610289
1404,-0.5030330428834175
1405,335.6798127006497
1406,242.06296839125613
1407,151.59053686629082
1408,793.8422665301459
1409,1215.8413720391718
1410,1024.0958095125277
1411,895.9096062027558
1412,784.2708533040025
1413,759.1255866337535
1414,303.26692242794945
1415,-221.81500976885516
1416,74.01435721802856
1417,91.40449909862278
1418,-251.54979138611284
1419,-248.27103996184817
1420,-360.0221685634182
1421,-177.50528999832028
1422,-497.33242237855416
1423,-639.1862213345543
1424,-1134.892847026973
1425,-1261.599397730452
1426,-1034.8473450093347
1427,-871.2781372818547
1428,-887.7616751838746
1429,-862.510492579082
1430,-706.0878351820861
1431,-353.044392985587
1432,459.7248694577961
1433,1393.382156285042
1434,1524.839187859885
1435,1644.155115289814
1436,1050.6638580504305
1437,911.0581465711588
1438,1340.6694304142143
1439,1048.9891723779704
1440,1709.7823292622402
1441,1734.631669334067
1442,1706.0498998549178
1443,1649.264725275595
1444,1614.9819412021004
1445,1466.251570261302
1446,1371.1682264396431
1447,1536.123369693695
1448,1506.3916333055895
1449,1117.4425944211162
1450,1182.1611036928236
1451,949.9135598554975
1452,985.8024038940241
1453,782.7699956942848
1454,850.4020646467708
1455,808.0306004621386
1456,722.8566711583753
1457,982.8643291099363
1458,960.6901669116709
1459,811.1414580429843
1460,684.1401042037184
1461,989.4855187248846
1462,829.8908403455376
1463,893.7962012714162
1464,480.0770522603078
1465,255.21535223638506
1466,74.42987119978874
1467,28.95447147148508
1468,26.42342991420574
1469,-262.7428927801358
1470,203.45674547952802
1471,207.54818917163493
1472,-46.55656953941782
1473,381.92923774796793
1474,201.8404586226892
1475,88.49897116039686
1476,-39.64352773010635
1477,-201.01719453645464
1478,-278.23799629906983
1479,-79.93163460536921
1480,431.9320847191966
1481,1181.29602032956
1482,1519.4524611586392
1483,1337.1680221822846
1484,1205.828920029726
1485,795.9688026510373
1486,428.0196184071092
1487,667.3506519665939
1488,669.5404980929612
1489,513.6581817919962
1490,441.8268625169724
1491,9.993934538989176
1492,128.93395365956098
1493,284.0228666308863
1494,187.23499706177168
1495,-69.65095874145098
1496,-370.85153737317364
1497,-804.312888115693
1498,-582.6577713894535
1499,-136.8929018394002
1500,-314.70306058637203
1501,-169.82304621232154
1502,-182.22798209234548
1503,190.13829800562795
1504,58.39148303548957
1505,379.8901229979272
1506,1207.5242079782543
1507,1040.2989190176863
1508,689.4601919704255
1509,474.8946277357444
1510,551.8696432393425
1511,803.9568983311515
1512,757.2309671452281
1513,1228.8805247401317
1514,1460.8262640576459
1515,1485.7036949662677
1516,1485.559129004253
1517,1310.036906010696
1518,1312.8820336839813
1519,1327.9998020674834
1520,825.5783331254153
1521,964.5625333054929
1522,665.4572070989246
1523,462.30875960299693
1524,516.7816664379766
1525,539.983347858985
1526,591.8289710055964
1527,917.9747635582044
1528,1122.715292854329
1529,1683.5094223167168
1530,1626.866806838043
1531,1776.0412772047296
1532,1692.4335483190432
1533,1896.8412106697672
1534,1796.872491719711
1535,1505.2128708959806
1536,1470.9972986508046
1537,1573.869026663032
1538,1371.6909614744668
1539,1210.2905905788614
1540,1372.2712255145887
1541,1205.907265795385
1542,1091.4104575006068
1543,902.3345484100178
1544,549.2425540395601
1545,633.5469529203299
1546,442.65861066500986
1547,132.19717956005815
1548,51.524899391550235
1549,35.25288325032627
1550,378.74172342777524
1551,532.9536630175094
1552,1018.7118338183293
1553,1344.5342817552078
1554,1102.7771251800064
1555,697.7147119444134
1556,615.2081498434195
1557,470.48593530708166
1558,213.84232517178881
1559,794.1864353658597
1560,837.0248348230407
1561,712.8778945892474
1562,615.7971255464396
1563,690.8511733213059
1564,667.5514445361769
1565,483.2571464577835
1566,318.6847989071587
1567,199.86357342455642
1568,-38.140463580730945
1569,423.0773516223761
1570,328.6728778030586
1571,322.4758075369087
1572,537.1623848095261
1573,527.2339124401195
1574,738.0623953701685
1575,1289.4078449737042
1576,1509.3834082617857
1577,2036.4943246273524
1578,1398.2209526840638
1579,1186.4771958969661
1580,1066.4664896049162
1581,405.7559113924384
1582,670.4495715917168
1583,824.7967695660534
1584,1012.367733348725
1585,1137.820557284149
1586,902.859859090654
1587,703.7300327590817
1588,1115.1213632469535
1589,1218.241954336562
1590,1276.2967794463127
1591,1020.2230355664066
1592,720.9440244587918
1593,826.9999248912852
1594,514.2596794815282
1595,303.40253188539543
1596,208.35884474973724
1597,329.1550549645784
1598,436.65165332292804
1599,299.02764077609595
1600,374.02128130308836
1601,862.5714589531051
1602,820.3118534102503
1603,735.9606090791318
1604,528.74653978365
1605,840.09580758653
1606,772.976278919102
1607,917.0090555445183
1608,1128.344815706867
1609,935.4736630781971
1610,934.5877362083085
1611,958.4304169418824
1612,1107.34839117832
1613,1227.0073887019025
1614,1014.0697925385783
1615,801.5904662212727
1616,440.2203028140725
1617,1347.8081955939253
1618,1039.1868440237163
1619,861.0015713486549
1620,1237.8858440356594
1621,796.5227202584759
1622,737.3205018146216
1623,1048.0846298229005
1624,848.4284634657765
1625,1123.864977640061
1626,1203.6545490487931
1627,1518.2268828431872
1628,1443.382127873173
1629,544.7388431257664
1630,367.735591376802
1631,421.8901726778141
1632,109.26384616495673
1633,125.6523949000663
1634,102.17682306203653
1635,349.8937340301941
1636,349.8937340301941
1637,349.8937340301941
1638,349.8937340301941
1639,-41.33272650241146
1640,-350.29698726221477
1641,-560.7753617709784
1642,-374.7065303596289
1643,-209.2681822824254
1644,-338.1881654124336
1645,-393.3753318001639
1646,-284.623477446533
1647,-289.94455256983906
1648,174.49987033006107
1649,525.6890738560493
1650,736.8319057290643
1651,520.3145217059111
1652,-232.43298414925306
1653,-429.597483676638
1654,-302.461779687001
1655,-300.3229326600554
1656,-419.78248627272427
1657,-359.3155801010316
1658,-475.1409583337391
1659,-485.196896109029
1660,-485.196896109029
1661,-485.196896109029
1662,-485.196896109029
1663,-754.6687691078329
1664,-1106.8635100448182
1665,-1175.900555897837
1666,-981.4925961648629
1667,-895.1678842408122
1668,-766.6626186426552
1669,-933.8383538806919
1670,-922.6057117659205
1671,-829.7071283440969
1672,-650.536335234793
1673,-399.8441285936186
1674,-560.4003603159274
1675,-748.6191166079071
1676,-1028.4863336138183
1677,-920.3357228747004
1678,-705.42812321834
1679,-572.6887486419445
1680,-715.3039955357013
1681,-567.6251757971321
1682,-183.581665330525
1683,-47.49810094304762
1684,-7.62934714191429
1685,28.98647457821822
1686,147.66711140362037
1687,-326.69315526705526
1688,-662.2546709884283
1689,-470.5553438183974
1690,-294.533909600143
1691,-153.24871062225452
1692,-52.402152050266565
1693,-64.16886144796707
1694,-62.82233807419633
1695,-277.74085218448727
1696,218.48318303622455
1697,380.8111539523464
1698,154.53901215146152
1699,187.1711052892688
1700,-147.54196353253542
1701,-101.26548092377949
1702,299.4331401050172
1703,540.2772760054919
1704,352.04669626398686
1705,462.69694417092563
1706,634.3755959252169
1707,804.3574060434495
1708,828.3480865861598
1709,782.6246892912267
1710,674.4241632604437
1711,236.36318654982847
1712,-186.73864682998504
1713,18.717121535664123
1714,-383.61868329785864
1715,-506.06982462774624
1716,-391.5647904547237
1717,-503.19072592668056
1718,-562.5256506979634
1719,-971.6489644154148
1720,-701.9363123322424
1721,-515.4501816757694
1722,-493.18723412243264
1723,-614.1973311320593
1724,-587.4845924862145
1725,-791.297352285921
1726,-652.4020202054211
1727,-432.36312520106924
1728,-26.850325525392623
1729,206.64285021095247
1730,180.09323010050727
1731,289.92825404187363
1732,254.54173885337434
1733,193.38098718618832
1734,167.09687317649644
1735,-36.276730816212236
1736,-284.7343235407504
1737,-815.9544442988101
1738,-666.6290127785943
1739,-491.2546697639665
1740,-318.46931818140064
1741,-236.60636492705595
1742,-73.97451676201841
1743,288.68652319137647
1744,614.7903906022162
1745,870.0814963552302
1746,714.8222673689472
1747,712.2411274050526
1748,773.7022365190992
1749,1730.7598145195861
1750,961.7242829273006
1751,927.8247292513556
1752,1029.3854098360307
1753,1344.7108769107474
1754,1493.4796911207984
1755,1332.1453050626196
1756,1047.7106035952938
1757,1301.6251771294249
1758,172.53681959180327
1759,-391.54594292030555
1760,-373.3719541624954
1761,-366.72969587323814
1762,-230.87251368973304
1763,-1.949216716306025
1764,-320.28954218067804
1765,-189.6887420195903
1766,68.0916488337965
1767,117.10270987142195
1768,297.0168775852306
1769,256.13815671185836
1770,1076.904194204538
1771,1163.3980797093423
1772,1280.2263839209538
1773,1214.5009472762424
1774,1370.8537828545373
1775,1931.6993832399817
1776,1439.20527699759
1777,1232.396609266739
1778,1050.0037278990455
1779,977.5007999597331
1780,941.8850591964564
1781,1394.148487779694
1782,1256.9597602977424
1783,1297.0779512298006
1784,1290.294105566709
1785,1405.3173739058795
1786,1279.5475041751931
1787,1433.2619124690666
1788,1105.2846901360654
1789,1062.825408581737
1790,1184.7366043937784
1791,1084.824193584913
1792,986.7949418709758
1793,745.757787438349
1794,866.4023937292692
1795,987.7326214432272
1796,870.8228048205906
1797,974.6569578643229
1798,1054.0071804497488
1799,431.55755438193967
1800,221.2134539438888
1801,76.42741700217276
1802,356.3877742622916
1803,43.014783620089325
1804,110.31020546699676
1805,185.99746175975304
1806,-337.5386755484847
1807,-250.6368306138459
1808,-554.6442900082048
1809,-368.0129760348175
1810,-436.08528953474644
1811,-752.8011672739316
1812,-877.5924930412414
1813,-1375.7205542384434
1814,-1259.072901285574
1815,-1190.504104839767
1816,-841.7557335505621
1817,-532.425819166724
1818,102.3763491200974
1819,769.4636454316162
1820,956.9178103100284
1821,1279.1386087838212
1822,1119.2698549802783
1823,1216.9716348916963
1824,960.4027824332406
1825,1272.385668985545
1826,1414.8661276121638
1827,1235.7426620585006
1828,1289.6902593272787
1829,1232.6869087159082
1830,886.1669540058753
1831,502.76405598955273
1832,493.3877669860212
1833,33.50079877726684
1834,112.58384593062641
1835,81.64994926242879
1836,-454.9376109141821
1837,157.83262629001396
1838,163.5131943627909
1839,46.35071096190325
1840,222.49751112484898
1841,697.5294730007859
1842,215.0788110002316
1843,-161.82488253334344
1844,161.48748964329477
1845,500.0114460491415
1846,-105.31382828219307
1847,-356.4327769054795
1848,-495.26276870190134
1849,-364.07567189635085
1850,-109.40447515708553
1851,-22.348223938070603
1852,73.36881675767127
1853,50.053750363651744
1854,5.769425836771082
1855,-422.64352247750315
1856,-480.4558241953453
1857,-259.6078724294284
1858,-232.0321859565686
1859,-313.11588326167134
1860,-353.0419231939952
1861,-198.31707075838546
1862,24.582140067478047
1863,452.7822948707464
1864,244.8214321517106
1865,164.59122290978965
1866,-142.541625607368
1867,-205.09809195288574
1868,-93.56130580491404
1869,-268.44099719553407
1870,6.449924295829539
1871,-25.366173341441698
1872,22.04474119109926
1873,29.13514347067703
1874,280.99752438616053
1875,264.6848449325715
1876,416.58351297098795
1877,593.3560861849923
1878,812.5029684470362
1879,711.8906947490082
1880,700.7150080845369
1881,796.5262805557425
1882,449.9945929234705
1883,201.61322245510044
1884,197.46655368256947
1885,58.78093351917596
1886,92.34194240249688
1887,-164.46210318078434
1888,-184.99425864129006
1889,-189.958887426426
1890,227.5795900281656
1891,483.33679634775706
1892,393.2759268988465
1893,71.71109324737836
1894,297.9223178973004
1895,166.5967651677325
1896,295.61244231000984
1897,393.37316118479896
1898,507.5385359835772
1899,442.30091778824124
1900,504.8395133838958
1901,753.1823198576676
1902,895.348149635633
1903,532.0399105147327
1904,193.8041962421616
1905,27.5848334664644
1906,-183.06233842802553
1907,-153.78935591426
1908,7.0542138891167445
1909,-325.33437860460293
1910,20.440711287997452
1911,385.4078600462817
1912,440.93904618354765
1913,623.1593264308196
1914,289.2368862591392
1915,413.3322547582709
1916,285.1628258838361
1917,619.6688442704551
