datetime,AKI Kalby Active Power,Maximum temperature,Mean wind speed,Wind direction sin,Wind direction cos,BalancingPriceUpEUR,BalancingPriceDownEUR,DA_PriceEUR
2022-03-03 12:00:00,-0.008805308994391027,-0.7293984865047091,0.045792521349839126,0.13917310096006544,0.9902680687415704,0.2659619139999999,0.2659619139999999,0.26604
2022-03-03 13:00:00,-0.008795225326624294,-0.7595600325594496,0.23280677533880684,0.25881904510252074,0.9659258262890683,0.2711058039999999,0.2698396609999999,0.26992
2022-03-03 14:00:00,-6.673177083333334e-06,-0.850044670723671,0.38241817852998083,0.25881904510252074,0.9659258262890683,0.292932709,0.292932709,0.29302
2022-03-03 15:00:00,-6.673177083333334e-06,-0.910367762833152,0.3450153277321874,0.24192189559966773,0.9702957262759965,0.319485474,0.319485474,0.31958
2022-03-03 16:00:00,-0.0023510091145833335,-0.970690854942633,-0.1412217326391286,0.3420201433256687,0.9396926207859084,0.336703461,0.336430603,0.33653
2022-03-03 17:00:00,-6.673177083333334e-06,-1.0159331740247437,-0.2534302850325093,0.24192189559966773,0.9702957262759965,0.398412628,0.398412628,0.39853
2022-03-03 18:00:00,-6.673177083333334e-06,-1.2572255424626677,-0.2908331358303029,-0.06975647374412564,0.9975640502598242,0.4098791499999999,0.3995416559999999,0.41
2022-03-03 19:00:00,-6.673177083333334e-06,-1.3024678615447784,-0.515250240617064,0.08715574274765817,0.9961946980917455,0.404930176,0.404930176,0.40505
2022-03-03 20:00:00,-6.673177083333334e-06,-1.1667409042984462,-0.4778473898192706,0.5591929034707469,0.8290375725550417,0.390054962,0.389884277,0.39
2022-03-03 21:00:00,-6.673177083333334e-06,-1.1214985852163355,-0.5526530914148576,0.6018150231520483,0.7986355100472928,0.3498971859999999,0.3498971859999999,0.35
2022-03-03 22:00:00,-6.673177083333334e-06,-1.0762562661342248,-0.10381888184133518,0.5877852522924731,0.8090169943749475,0.3337813719999999,0.3337813719999999,0.33388
2022-03-03 23:00:00,-6.673177083333334e-06,-1.091337039161595,0.08319537214763253,0.6156614753256583,0.7880107536067219,0.319805359,0.152955017,0.3198999999999999
2022-03-04 00:00:00,-6.673177083333334e-06,-1.1214985852163355,0.1580010737432197,0.6427876096865393,0.766044443118978,0.351036377,0.351036377,0.35107
2022-03-04 01:00:00,-6.673177083333334e-06,-1.1818216773258163,0.23280677533880684,0.6293203910498374,0.7771459614569709,0.346566925,0.164485046,0.3466
2022-03-04 02:00:00,-6.673177083333334e-06,-1.227063996407927,0.3450153277321874,0.6819983600624985,0.7313537016191705,0.329369293,0.164485046,0.3293999999999999
2022-03-04 03:00:00,-6.673177083333334e-06,-1.2572255424626677,0.5694324325189485,0.6819983600624985,0.7313537016191705,0.356211517,0.30402182,0.30405
2022-03-04 04:00:00,-6.673177083333334e-06,-1.3024678615447784,-0.06641603104354143,0.573576436351046,0.8191520442889918,0.336048615,0.314970306,0.315
2022-03-04 05:00:00,-6.673177083333334e-06,-1.3175486345721488,-0.21602743423471574,0.5591929034707469,0.8290375725550417,0.349364197,0.349037567,0.34907
2022-03-04 06:00:00,-6.673177083333334e-06,-1.3326294075995189,-0.10381888184133518,0.5877852522924731,0.8090169943749475,0.398563049,0.398563049,0.3986
2022-03-04 07:00:00,0.0004906032986111111,-1.227063996407927,0.1580010737432197,0.6156614753256583,0.7880107536067219,0.510793884,0.409961823,0.41
2022-03-04 08:00:00,-0.01568886990017361,-1.1667409042984462,0.4946267309233617,0.6018150231520483,0.7986355100472928,0.510793884,0.410011566,0.41005
2022-03-04 09:00:00,-0.016768157125170765,-1.0837966526479097,0.5881338579178456,0.6156614753256583,0.7880107536067219,0.399962372,0.38512381,0.38516
2022-03-04 10:00:00,-0.01822336763211382,-1.0008524009973734,0.6816409849123294,0.6293203910498374,0.7771459614569709,0.362916351,0.1749832,0.36295
2022-03-04 11:00:00,-0.01705030645461309,-0.9254485358605222,0.8686552389012971,0.766044443118978,0.6427876096865394,0.362932495,0.349747284,0.34978
2022-03-04 12:00:00,-0.014610035045434396,-0.9556100819152628,0.8686552389012971,0.8660254037844386,0.5000000000000001,0.310660797,0.310660797,0.31069
2022-03-04 13:00:00,-0.012071311138050765,-0.970690854942633,0.6816409849123294,0.8480480961564261,0.5299192642332049,0.2921324159999999,0.154985611,0.29216
